"name","reviewCount","rating","published","title","content"
"Henning Carlsen",1,45,2022-03-12,"Jeg fik rimelig erstatning da mit luft…","Jeg fik rimelig erstatning da mit luft til luft varmeanlæg gik i stykker"
"Mads R",9,55,2022-03-12,"Kan klart anbefale alm brand…","Kan klart anbefale alm brand forsikring. God service, og utrolige gode priser, har ikke prøvet at et andet forsikrings selvskab har kunne følge med på prisen, når de samme dækninger kommer på."
"Jette Jeppesen",29,55,2022-03-11,"Vi har været hos alm brand i 30 år.","Vi har været hos alm brand i 30 år.Har aldrig haft problemer,heller ikke denne gang, fantastisk <U+2B50><U+FE0F>"
"Jan Øyvind Hansen",4,55,2022-03-11,"Vi har altid været tilfreds med ALMB","Vi har altid været tilfreds med ALMB, og synes at det fungerer godt!MvhAnette og Jan"
"Gerner Michael Kragh Pedersen",1,45,2022-03-11,"Høflig og seriøs betjening.","Høflig og seriøs betjening.Vh Gerner"
"Poul",16,55,2022-03-11,"Sagen blev behandlet hurtigt og…","Taget på vores  carport blev blæst væk på grund af stormen. Sagen blev behandlet hurtigt og effektivt.Vil anbefale Alm Brandt hvis du overvejer at skifte dit forsikringsselskab."
"Mette Agerdal",4,15,2022-03-11,"I skriv her jeg har været i kontakt med…","I skriv her jeg har været i kontakt med jer. Men har ikke hørt fra jer."
"Richard Schmeltz",51,55,2022-03-11,"God service hurtig hjælp","Dato for oplevelse: 11. marts 2022"
"bent hansen",16,35,2022-03-11,"Vi har faktisk været godt tilfreds men…","Vi har faktisk været godt tilfreds men syntes jeres  assurandør løb fra hans aftale. Var også svært at komme i kontakt med ham pga mange forskellige undskyldninger."
"Rita Hou",1,15,2022-03-11,"Jeg må sige at de tager r...","Jeg må sige at de tager r.... på en. I mine forsikringer stod der 0 kr i selvrisiko, men hov en pludselig skade er der så lige 1000 kr????? Og skader sker da pludselig. <U+0001F44E><U+0001F44E><U+0001F44E><U+0001F44E><U+0001F44E><U+0001F44E><U+0001F44E>"
"Kurt Holdt",2,55,2022-03-11,"Supergod betjening og opfølgning efter…","Supergod betjening og opfølgning efter et indbrud - lige fra samme aften, dagen efter og så sandelig også helt til slut."
"Daniel",8,15,2022-03-11,"Ubeskrivelig dårlig kundeservice","Ubeskrivelig dårlig kundeservice. Når man forlader selskabet til fordel for et andet, så er kutymen fra alm. brand at man bare smækker med døren. Jeg vender aldrig nogensinde tilbage til det selskab. Jeg vil samtidig anbefale andre at holde sig langt væk."
"Ole Høyer",40,55,2022-03-11,"Super dygtige folk hele vejen…","Super dygtige folk hele vejen igennem.kunne ikke være nemmere."
"Anne Kirsten Rasmussen",3,55,2022-03-11,"Skadesanmeldelse","Fik pr telefon anmeldt skaden, en lettelse frem for for det digitale på egen hånd."
"Ketty Clausen",1,55,2022-03-11,"Venlig medarbejder","Fik de oplysninger jeg efterspurgte, af en venlig medarbejder"
"René Albertsen",6,55,2022-03-11,"Hurtig dejlig service","Dato for oplevelse: 11. marts 2022"
"Hakon Thomsen",7,45,2022-03-11,"Venlig betjening","Venlig betjening, fordi jeg ikke giver  topkarakterer er fordi der var noget knas i forbindelse med flytning for 3/4 år siden"
"Thomas Fogtmann",3,25,2022-03-11,"Processen for at anmelde skader er at…","Processen for at anmelde skader er at det skal være elektronisk. Hvilket er ok, hvis alm. Brand bare havde et system og layout som ikke modarbejder en effektiv skadesanmeldelse.Det er voldsomt frustrerende i en skadessituation. Så får man opfølgende mails, hvor der rykkes for dokumentation jeg allerede havde mailet ind.Eneste grund til at det blev 2 stjerner var den hjælp jeg fik, da jeg opgav og ringede ind. Så blev alt løst hurtigt og tilfredsstillende."
"marianne thomsen",20,45,2022-03-11,"Rådgiver i banken giver jeg ingenting…","Rådgiver i banken giver jeg ingenting for. Ret ubehagelig oplevelse. Personen jeg efterfølgende talte med i telefonen fra hovedkontoret, var fantastisk, og gav gode svar i en pæn tone"
"Jan",62,55,2022-03-11,"Mastercard-afbestillingsforsikring","Havde brug for vores Mastercard-afbestillingsforsikring - administreret af Alm. Brand.De var superflinke og hjælpsomme og betalte alle udlæg tilbage uden bøvl! Det er SÅDAN at en forsikring skal være!TAK!"
"Michael Nielsen",6,55,2022-03-11,"Fik aflyst vores juleferie grundet…","Fik aflyst vores juleferie grundet corona og Alm. Brand dækkede de 3 overnatninger i Østrig. Vi måtte returnere til isolation. Hurtig ekspedition fra Alm. Brand."
"Hans Thor Christensen",3,15,2022-03-11,"Når man endelig vil gøre brug af sine…","Når man endelig vil gøre brug af sine forsikringer mødes man af en mur af burekrati."
"Jens Tapie",4,55,2022-03-11,"Super behagelig tlf","Super behagelig tlf. Samtale og resten af forløbet kørte bare super <U+0001F44D>"
"sven zaber",40,45,2022-03-11,"forløber var godt","forløber var godt, men mangler af få den økonomiske afslutning. ( selvrisikoen)"
"Lars Kristensen",8,55,2022-03-11,"Hurtig afslutning på sagen <U+0001F44D>","Dato for oplevelse: 11. marts 2022"
"Louise Rimmen",80,55,2022-03-11,"Anbefales stærkt","Anbefales stærktDe få gange jeg har haft brug for hjælp har Alm Brand været dér uden bøvl."
"Ole Flemming Nielsen",69,55,2022-03-09,"Jeres tiltag med at udvide vores…","Jeres tiltag med at udvide vores forsikring til også at omfatte ukrainere, som eventuelt kommer til at bo hos os, fortjener stor ros. Det er virkelig sådan en holdning, I kan være stolte af."
"Oleksandra Hykava",36,55,2022-03-09,"God forsikring selskab","Dato for oplevelse: 09. marts 2022"
"Camilla  Green",9,25,2022-03-09,"Jeg er ærgelig over at skulle skrive en…","Jeg er ærgelig over at skulle skrive en sur anmeldelse. Men må indrømme manglende information og kommunikation som er et gennemgående tema i ALB virkelig kan få det værste frem i mig.Først sagen om en påkørsel som nu snart nærmer sig 1 års jubilæum. Jeg har været i kontakt med jer uhyre mange gange og har også selv måttet få et journalnummer fra politet og selv virkelig være  pågående for at få noget til at ske, da ALB ikke mente det var nødvendigt. Hele forløbet kontakt og lign ville have været nemmere hvis man kunne følge det på min side i stedet for sagen bare er igang.Dernæst finder jeg ved et tilfælde ud af min søns ulykkesforsikring ikke er dækket af farlig sport som var et absolut kriterie for at skifte i sin tid- jeg kan dog vælge at få det på for 10.000 ekstra i præmie pr. år. Jeg vælger så at skifte forsikringsselskab for nu er jeg ved at være lidt træt af ALBAt skifte emmer igen af det manglende informationsniveau. Mit nye selskab opsiger pr. 1. marts 2022. PÅ min side får jeg en skriftelig meddelelse om at min rejseforsikring og indbo forsikring er opsagt. Dvs. jeg mangler at få en bekræftelse på bil, og ulykke for min søn og jeg. Igen må jeg bruge tid på at kontakte ALB. Jo de er opsagt, men kan ikke forklare hvorfor der ikke er sendt bekræftelse på de øvrige forsikringer. Jeg må så tvinge den kundemedarbejder jeg taler med til at sikre mig at jeg nok skal få bekræftelse på de øvrige forsikringer er opsagt. Desuden er min søns ulykke forsikring først opsagt pr. 1. april.  Og det kan de ikke gøre noget ved. Så må jeg kontakte mit nye selskab som kan bekræfte at ALB har afvist at opsige lige den forsikring til den 1. marts. Mit nye selskab kontakter så ALB som indrømmer det er en fejl og får det rettet så den er opsagt pr. 1, marts. Hvorfor i alverden kunne ALB ikke bare indrømme det da jeg selv ringede.Jeg har fået penge retur for 3 forsikringer men ingen opgørelse over hvordan det er opgjort. Hos ALB er svaret at det sker automatisk, derfor får man ikke en opgørelse. Så i virkeligheden er det fuldstændigt ugennemsigtigt hvad der gemmer sig bag de penge man får retur, der kan gemme sig et hav af gebyrer og lign. Uden man aner om det er korrekt det man får tilbagebetalt. Det har jeg godt nok aldrig oplevet før og mistanken om bevist skjul af gebyrer dukker straks op. Sker det automatisk kan det også automatisk printes på den opsigelse man får tilsendt. Så dårligt et informations og kommunikations niveau er simpelthen ikke så stort et firma værdigt og mine anbefalinger får i derfor ikke med på vejen."
"Bjarne",62,15,2022-03-09,"Så skete det igen! Banditter i habitter!","Så skete det igen!En storm blæste et drivhus fuldstændig i smadder - et helt nyt opsat af fabrikkens folk i oktober 2021.'Vi gider da ikke betale erstatning...:Jeres erhvervsforsikring dækker ikke stormskader på genstande, når der har været/stået udenfor bygningen.JA da - jeg sætter da bare lige et drivhus på 7 x 16 x 4 meter ind :'(Det er vist på tide jeg finder et andet sted at bruge 50- 60.000 kr om året på forsikringer... tror jeg vil finde et selskab der dækker skader....Hvis du siger den dækker min bygning - hvorfor vil i så ikke erstatte den når den er væltet i storm? Som sagt er det et fuldt funktionelt drivhus - prof. opsat... Og nej tak - jeg gider ikke snakke med jer - sidst der var bøvl med jer gennemgik vi det hele og i sagde alt var som det skulle være... apparently not!Sjovt i godt kan svare hurtigt her - når man sender mail direkte får man blot et autosvar der siger der kan gå op til 10 hverdage ....Så fik jeg lige en eller andennedladende sludder for en sladder dame i telefonen... hun kunne da godt fortælle at det skulle ind under bygningsforsikring.. drivhuset er så nyt at det ikke er færdigmeldt og dermed noteret... så selvfølgelig dækker i ikke - heller ikke pr kulance... tak for ingenting almindelig brand ... endnu engang kan jeg bare konstatere i er uanstændige... undtagen når i vil have penge..."
"Camilla Beckt",9,55,2022-03-08,"God rådgivning og venlig kundeservice","Dato for oplevelse: 08. marts 2022"
"Raed Mansour",5,15,2022-03-08,"Dårlig forsikringsselskab","Dårlig forsikringsselskab, det kommer en regning på 3387 kr som selvrisiko og når man kontakt dem for at have afdragsodning da beløbet er for stor så de accepter ikke og siger de så at man skal betale hele beløb på en gang ellers send de sagen til indkasso."
"Peder Lavrsen",4,55,2022-03-08,"God og hurtig sagsbehandling uden bøvl…","God og hurtig sagsbehandling uden bøvl <U+0001F604>"
"Susan",13,15,2022-03-07,"Alm Brandt DÅRLIG OPLEVELSE","Har kun dårlige oplevelser med Alm Brandt få aldrig en mand ud og gennemgå dine forsikringer jeg skrev under på et tilbud men det holdt ikke med priser da policerne kom og jeg fortrød sener end 14 dage de havde oprettet mine forsikringer 2 gange og alt var noget forfærdeligt rod og jeg ville blive i mit gamle forsikring Codan men så opstod problemerne de vil ikke slippe dig som kunde sender rykker melder dig til politiet om at jeg ikke har forsikring på bilen selvom de ved jeg stadig er kunde hos Codan og har forsikring på bilen det ender med at jeg bliver nød til at betale siger Codan for de vil sende det til incasso jeg betaler og Codan refunderer det hele til mig 3 dage efter jeg har betalt det fulde beløb de siger jeg skylder sender de til incasso har talt med incasso og de kan se jeg har betalt Nu forlanger de incasso gebyr rykker og forhøjet gebyr PAS PÅ DE VIL IKKE SLIPPE DIG de har købt Codan og nu skal de rigtigt vise magt au gange føj FØJ FØJ FØJ Det så usmageligt det jeg har været udsat for jeg Jeg har alle bilag og sms skal bare have min datter til at hjælpe så bliver det hele lagt op så i kan se det hele Har været kunde der for mange år siden 2008 men der ville de ikke dække en holmegård lampe der exploderede og så skiftede jeg til Codan og det jeg vlad for så ringer Alm Brandt og siger jeg kan spare 25% bar løgn kun for at få en mand ud og gennemgå dine forsikringer og dårligere dækning ved ikke om man må offentligøre navne her men undersøger det og hvis jeg må kommer det også sammen med bilag"
"Peter Stærmose",9,15,2022-03-07,"En kloak er begyndt at lugte","En kloak er begyndt at lugte. forsikringsselskabet tilkalder en kloakmester, der, udover lugtgenen også konstatere andre fejl i kloakken. lugtgenerne påståes at skyldes forkert samling fra trykrør til alm betonrør. Den sagkyndige medddeler at dette er en fejl i konstruktionen og det skal ændres  ligesom det vil være dækket af forsikringen. Da arbejdsholdet kommer opstår der tvivl om hvor skaden ligger og efter at have konfereret med baglandet meddeler de at de ikke ved hvad der skal gøres. efterfølgende meddeles at man har skiftet mening og at skaden ikke er dækket af forsikringen."
"Per H.",1,55,2022-03-07,"Fin behandling af min sag","Fin behandling af min sag, - tak"
"John Vogel",1,15,2022-03-06,"Alm brand tilbageholdender min…","Alm brand tilbageholdender min selvrisiko selv jeg ikke er skyld i ulykken, samtidig med at de ikke anerkender at min kones brækket hånd i vores rejseforsikring"
"Samir Bagi",13,55,2022-03-05,"Venlig og hurtig behandling.","Dato for oplevelse: 05. marts 2022"
"Simon Normann Nielsen",2,35,2022-03-05,"Alm.brand er ok","Har hele tiden fået feed back selvom jegEr temmelig uenig i afgørelser på skaderDer er sket på mine 2 ejendomme, men detMå man tage til efterretning."
"Ib Sørensen",6,55,2022-03-05,"Vi har haft alm","Vi har haft alm. Brand i en menneskealder. De har altid været der når uheldet har været ude. De er familiens forsikringsselskab hele vejen igennem"
"Jesper Bo Møller",2,55,2022-03-04,"Ingen bøvl","Ingen bøvl, blot alle de nødvendige oplysningerne er sendt til Alm. Brand <U+0001F44D>"
"Lars Michael Madsen",43,55,2022-03-04,"Fin behandling og reel erstatning","Dato for oplevelse: 04. marts 2022"
"Kunde",11,55,2022-03-04,"Hurtig og professionel skadesbehandling","Dato for oplevelse: 04. marts 2022"
"Bjarne Hansen",15,15,2022-03-04,"Så dum må man ikke være","Blev ringet op af en sælger fra Ualmdum.brand. Selv om jeg er på ”robinsonlisten”der ville sende en agent ud og snakke om mine forsikringer. Jeg gik med til at han kom, og vi afalte en tid kl. 1930 så fandt jeg alle mine papir frem og var klar til samtalen, man han kom ikke, han gad så lige ikke at melde afbud.	Nu er jeg glad for at han ikke kom, når man læser hvordan de behandler kunderne her på Trustpilot.	Hvis i læser dette her Ualmdum.brand lad vær med at ringe en anden gang."
"Kim Olsen",10,55,2022-03-04,"Alt gik godt og hurtig det var det","Dato for oplevelse: 04. marts 2022"
"Brigitte",75,55,2022-03-04,"meget tilfreds med hurtig og effektiv…","meget tilfreds med hurtig og effektiv behandling"
"Curt",4,55,2022-03-04,"Tilskud fra forsikring til dækning af aflivning af hund.","I har været helt OKHurtig behandling og et venligt brev.Så fuld hus ud i Stjerner.Sagen der blev behandlet var i forbindelse med aflivning og kremering af vores ruhåret gravhund Cato.Mange hilsnerKirsten V. Lytken Rosenlund."
"Anthony Thominic",6,55,2022-03-04,"Venlighed og hurtigt.","Dato for oplevelse: 04. marts 2022"
"Helle Ehlers",43,45,2022-03-04,"Jeg har altid været tilfreds med Alm","Jeg har altid været tilfreds med Alm. Brand. Sidst jeg kontaktede jer var jeg næsten sikker på I ikke økonomisk kunne hjælpe mig, men jeg manglede et godt råd."
